customer_id,first_purchase,last_purchase,purchase_lines,unique_invoices,total_quantity,total_spend,avg_unit_price,countries,distinct_products,days_active,primary_country,return_count,return_value,customer_tenure_days,net_spend,avg_basket_size,avg_order_value,return_rate,first_purchase_month,country_group,spend_quartile,frequency_segment,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
17226,2010-02-12 14:31:00,2010-09-21 10:10:00,38,2,447,501.97999999999996,2.606842105263158,1,34,2,United Kingdom,0,0.0,220,501.97999999999996,19.0,250.98999999999998,0.0,2010-02,UK,Q2,Occasional (2-3),79,2,501.97999999999996,2,2,2,222,Moderate
17227,2010-01-15 15:05:00,2010-12-06 11:16:00,77,7,1032,1081.8600000000001,1.1641558441558442,1,44,7,United Kingdom,0,0.0,324,1081.8600000000001,11.0,154.5514285714286,0.0,2010-01,UK,Q3,Regular (4-10),3,7,1081.8600000000001,4,4,3,443,Champions
17228,2010-03-12 11:54:00,2010-12-07 10:06:00,149,7,1033,1269.8899999999999,1.9553020134228187,1,107,7,United Kingdom,0,0.0,269,1269.8899999999999,21.285714285714285,181.41285714285712,0.0,2010-03,UK,Q3,Regular (4-10),2,7,1269.8899999999999,4,4,3,443,Champions
17230,2009-12-08 13:41:00,2010-05-25 11:07:00,148,10,2102,5750.08,3.9992567567567567,1,104,10,United Kingdom,3,-57.3,167,5692.78,14.8,575.008,0.3,2009-12,UK,Q4 (Highest),Regular (4-10),198,10,5750.08,1,4,4,144,High Value
17231,2009-12-07 16:38:00,2010-11-15 15:03:00,670,15,1957,3940.08,3.0159850746268657,1,348,12,United Kingdom,10,-59.47,342,3880.61,44.666666666666664,262.67199999999997,0.6666666666666666,2009-12,UK,Q4 (Highest),Loyal (11+),24,15,3940.08,3,4,4,344,Champions
17233,2009-12-15 12:03:00,2010-09-17 13:20:00,33,2,167,369.98,3.118181818181818,1,32,2,United Kingdom,0,0.0,276,369.98,16.5,184.99,0.0,2009-12,UK,Q2,Occasional (2-3),83,2,369.98,2,2,2,222,Moderate
17235,2010-06-04 17:01:00,2010-12-02 13:38:00,70,7,747,1354.82,2.694571428571429,1,41,7,United Kingdom,0,0.0,180,1354.82,10.0,193.54571428571427,0.0,2010-06,UK,Q3,Regular (4-10),7,7,1354.82,4,4,3,443,Champions
17236,2010-03-07 13:00:00,2010-10-25 11:43:00,53,6,330,1013.13,5.258679245283019,1,44,6,United Kingdom,0,0.0,231,1013.13,8.833333333333334,168.855,0.0,2010-03,UK,Q3,Regular (4-10),45,6,1013.13,3,4,3,343,Champions
17237,2010-11-23 11:45:00,2010-11-29 11:51:00,60,2,309,679.44,3.0876666666666663,1,58,2,United Kingdom,0,0.0,6,679.44,30.0,339.72,0.0,2010-11,UK,Q2,Occasional (2-3),10,2,679.44,4,2,2,422,Recent Customers
17238,2009-12-01 10:59:00,2010-12-03 15:10:00,643,17,1873,3982.16,2.8999222395023327,1,344,15,United Kingdom,0,0.0,367,3982.16,37.8235294117647,234.24470588235295,0.0,2009-12,UK,Q4 (Highest),Loyal (11+),6,17,3982.16,4,4,4,444,Champions
17239,2010-07-01 10:53:00,2010-11-17 15:28:00,17,3,365,806.95,2.4676470588235295,1,8,3,United Kingdom,1,-12.75,139,794.2,5.666666666666667,268.98333333333335,0.3333333333333333,2010-07,UK,Q3,Occasional (2-3),22,3,806.95,3,3,3,333,Champions
17240,2010-04-22 15:44:00,2010-04-22 15:44:00,7,1,108,130.6,1.6214285714285714,1,7,1,United Kingdom,0,0.0,0,130.6,7.0,130.6,0.0,2010-04,UK,Q1 (Lowest),One-time,231,1,130.6,1,2,1,121,At Risk
17241,2010-02-15 14:47:00,2010-11-19 13:01:00,170,12,859,2736.64,4.664882352941176,1,116,11,United Kingdom,0,0.0,276,2736.64,14.166666666666666,228.0533333333333,0.0,2010-02,UK,Q4 (Highest),Loyal (11+),20,12,2736.64,3,4,4,344,Champions
17242,2010-01-24 10:27:00,2010-09-09 10:44:00,44,3,848,1754.24,2.145,1,27,3,United Kingdom,0,0.0,228,1754.24,14.666666666666666,584.7466666666667,0.0,2010-01,UK,Q4 (Highest),Occasional (2-3),91,3,1754.24,2,3,4,234,High Value
17243,2009-12-01 15:36:00,2010-12-05 10:03:00,696,44,4679,11909.93,4.262054597701149,1,264,41,United Kingdom,14,-132.35,368,11777.58,15.818181818181818,270.6802272727273,0.3181818181818182,2009-12,UK,Q4 (Highest),Loyal (11+),4,44,11909.93,4,4,4,444,Champions
17244,2009-12-06 11:27:00,2010-11-21 13:53:00,89,4,803,871.14,2.756292134831461,1,85,2,United Kingdom,0,0.0,350,871.14,22.25,217.785,0.0,2009-12,UK,Q3,Regular (4-10),18,4,871.14,3,3,3,333,Champions
17245,2010-01-19 15:39:00,2010-01-19 15:39:00,16,1,232,200.18,1.318125,1,15,1,United Kingdom,0,0.0,0,200.18,16.0,200.18,0.0,2010-01,UK,Q1 (Lowest),One-time,324,1,200.18,1,2,1,121,At Risk
17246,2009-12-01 17:45:00,2010-06-11 12:36:00,6,2,36,38.92,3.735,1,6,2,United Kingdom,0,0.0,191,38.92,3.0,19.46,0.0,2009-12,UK,Q1 (Lowest),Occasional (2-3),181,2,38.92,1,2,1,121,At Risk
17248,2010-08-15 11:55:00,2010-08-15 11:55:00,35,1,63,181.89000000000001,2.8634285714285714,1,34,1,United Kingdom,0,0.0,0,181.89000000000001,35.0,181.89000000000001,0.0,2010-08,UK,Q1 (Lowest),One-time,116,1,181.89000000000001,2,2,1,221,Moderate
17249,2010-10-07 11:33:00,2010-10-07 11:33:00,27,1,79,68.03,1.4722222222222223,1,27,1,United Kingdom,0,0.0,0,68.03,27.0,68.03,0.0,2010-10,UK,Q1 (Lowest),One-time,63,1,68.03,2,2,1,221,Moderate
17251,2009-12-15 10:36:00,2010-11-22 10:42:00,41,2,269,529.15,3.551951219512195,1,35,2,United Kingdom,2,-8.7,342,520.4499999999999,20.5,264.575,1.0,2009-12,UK,Q2,Occasional (2-3),17,2,529.15,4,2,2,422,Recent Customers
17254,2010-11-03 14:00:00,2010-11-03 14:00:00,36,1,146,198.29,1.8644444444444446,1,36,1,United Kingdom,0,0.0,0,198.29,36.0,198.29,0.0,2010-11,UK,Q1 (Lowest),One-time,36,1,198.29,3,2,1,321,Recent Customers
17255,2010-09-19 15:53:00,2010-11-14 14:56:00,108,2,356,490.21999999999997,2.1705555555555556,1,99,2,United Kingdom,0,0.0,55,490.21999999999997,54.0,245.10999999999999,0.0,2010-09,UK,Q2,Occasional (2-3),25,2,490.21999999999997,3,2,2,322,Recent Customers
17256,2010-04-18 13:40:00,2010-08-15 13:19:00,15,3,158,258.93,1.879333333333333,1,14,2,United Kingdom,0,0.0,118,258.93,5.0,86.31,0.0,2010-04,UK,Q1 (Lowest),Occasional (2-3),116,3,258.93,2,3,1,231,Frequent Buyers
17257,2010-09-29 12:49:00,2010-09-29 12:51:00,14,2,187,189.78,1.9821428571428572,1,14,1,United Kingdom,0,0.0,0,189.78,7.0,94.89,0.0,2010-09,UK,Q1 (Lowest),Occasional (2-3),71,2,189.78,2,2,1,221,Moderate
17258,2010-02-12 15:51:00,2010-11-08 12:37:00,55,2,188,417.3,2.597272727272727,1,46,2,United Kingdom,0,0.0,268,417.3,27.5,208.65,0.0,2010-02,UK,Q2,Occasional (2-3),31,2,417.3,3,2,2,322,Recent Customers
17259,2010-02-22 13:38:00,2010-12-06 12:55:00,196,5,712,1239.11,2.771173469387755,1,159,4,United Kingdom,0,0.0,286,1239.11,39.2,247.82199999999997,0.0,2010-02,UK,Q3,Regular (4-10),3,5,1239.11,4,4,3,443,Champions
17260,2010-10-24 13:21:00,2010-10-24 13:21:00,6,1,23,120.95,10.191666666666668,1,6,1,United Kingdom,0,0.0,0,120.95,6.0,120.95,0.0,2010-10,UK,Q1 (Lowest),One-time,46,1,120.95,3,2,1,321,Recent Customers
17261,2010-07-18 11:49:00,2010-07-18 11:49:00,43,1,95,221.59,2.4299999999999997,1,43,1,United Kingdom,0,0.0,0,221.59,43.0,221.59,0.0,2010-07,UK,Q1 (Lowest),One-time,144,1,221.59,1,2,1,121,Moderate
17262,2009-12-15 11:26:00,2010-12-08 13:30:00,9,7,342,1504.26,5.591111111111111,1,5,6,United Kingdom,0,0.0,358,1504.26,1.2857142857142858,214.8942857142857,0.0,2009-12,UK,Q3,Regular (4-10),1,7,1504.26,4,4,3,443,Champions
17264,2010-10-11 12:52:00,2010-10-11 12:52:00,74,1,217,268.28,1.637027027027027,1,70,1,United Kingdom,0,0.0,0,268.28,74.0,268.28,0.0,2010-10,UK,Q1 (Lowest),One-time,59,1,268.28,2,2,1,221,Moderate
17266,2010-03-09 10:42:00,2010-07-28 16:39:00,46,2,90,205.14,3.0730434782608693,1,43,2,United Kingdom,0,0.0,141,205.14,23.0,102.57,0.0,2010-03,UK,Q1 (Lowest),Occasional (2-3),134,2,205.14,2,2,1,221,Moderate
17268,2009-12-08 11:46:00,2010-09-20 12:34:00,24,7,551,970.25,2.827083333333333,1,23,7,United Kingdom,0,0.0,286,970.25,3.4285714285714284,138.60714285714286,0.0,2009-12,UK,Q3,Regular (4-10),80,7,970.25,2,4,3,243,High Value
17269,2010-11-19 11:12:00,2010-11-19 11:12:00,125,1,314,491.81,2.2990399999999998,1,110,1,United Kingdom,0,0.0,0,491.81,125.0,491.81,0.0,2010-11,UK,Q2,One-time,20,1,491.81,3,2,2,322,Recent Customers
17270,2009-12-07 17:18:00,2010-08-27 14:09:00,48,2,420,601.4499999999999,2.758125,1,45,2,United Kingdom,0,0.0,262,601.4499999999999,24.0,300.72499999999997,0.0,2009-12,UK,Q2,Occasional (2-3),104,2,601.4499999999999,2,2,2,222,Moderate
17271,2009-12-03 13:49:00,2009-12-03 13:49:00,48,1,113,204.3,2.863958333333333,1,46,1,United Kingdom,0,0.0,0,204.3,48.0,204.3,0.0,2009-12,UK,Q1 (Lowest),One-time,371,1,204.3,1,2,1,121,At Risk
17273,2010-10-11 15:57:00,2010-10-11 15:57:00,12,1,133,141.12,1.7416666666666665,1,12,1,United Kingdom,0,0.0,0,141.12,12.0,141.12,0.0,2010-10,UK,Q1 (Lowest),One-time,59,1,141.12,2,2,1,221,Moderate
17274,2010-11-09 12:06:00,2010-11-09 12:06:00,52,1,194,465.4,3.3596153846153842,1,52,1,United Kingdom,0,0.0,0,465.4,52.0,465.4,0.0,2010-11,UK,Q2,One-time,30,1,465.4,3,2,2,322,Recent Customers
17275,2010-11-21 13:26:00,2010-11-21 13:26:00,23,1,71,114.1,3.7039130434782606,1,23,1,United Kingdom,0,0.0,0,114.1,23.0,114.1,0.0,2010-11,UK,Q1 (Lowest),One-time,18,1,114.1,3,2,1,321,Recent Customers
17276,2010-11-02 16:20:00,2010-11-02 16:20:00,52,1,186,501.24,2.8632692307692307,1,49,1,United Kingdom,3,-57.05,0,444.19,52.0,501.24,3.0,2010-11,UK,Q2,One-time,37,1,501.24,3,2,2,322,Recent Customers
17278,2010-05-23 13:49:00,2010-05-23 13:49:00,2,1,16,25.2,2.3,1,2,1,United Kingdom,0,0.0,0,25.2,2.0,25.2,0.0,2010-05,UK,Q1 (Lowest),One-time,200,1,25.2,1,2,1,121,At Risk
17280,2010-09-27 16:46:00,2010-09-27 16:46:00,6,1,74,118.85999999999999,1.68,1,6,1,United Kingdom,0,0.0,0,118.85999999999999,6.0,118.85999999999999,0.0,2010-09,UK,Q1 (Lowest),One-time,73,1,118.85999999999999,2,2,1,221,Moderate
17281,2010-02-04 13:00:00,2010-11-30 18:05:00,6,6,295,797.8499999999999,2.8166666666666664,1,2,6,United Kingdom,0,0.0,299,797.8499999999999,1.0,132.975,0.0,2010-02,UK,Q3,Regular (4-10),9,6,797.8499999999999,4,4,3,443,Champions
17282,2010-06-09 12:07:00,2010-09-09 19:23:00,115,2,466,623.08,2.720521739130435,1,107,2,United Kingdom,0,0.0,92,623.08,57.5,311.54,0.0,2010-06,UK,Q2,Occasional (2-3),91,2,623.08,2,2,2,222,Moderate
17283,2010-11-26 11:53:00,2010-11-26 11:53:00,15,1,179,188.46,2.348666666666667,1,15,1,United Kingdom,0,0.0,0,188.46,15.0,188.46,0.0,2010-11,UK,Q1 (Lowest),One-time,13,1,188.46,4,2,1,421,Recent Customers
17284,2010-11-15 17:14:00,2010-11-15 17:14:00,81,1,706,911.12,1.7814814814814817,1,79,1,United Kingdom,0,0.0,0,911.12,81.0,911.12,0.0,2010-11,UK,Q3,One-time,24,1,911.12,3,2,3,323,Potential Loyalists
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,43,2,132,400.44,4.681162790697674,1,40,2,United Kingdom,0,0.0,34,400.44,21.5,200.22,0.0,2010-02,UK,Q2,Occasional (2-3),263,2,400.44,1,2,2,122,At Risk
17286,2010-11-04 13:43:00,2010-11-04 13:52:00,46,2,251,237.81,1.9493478260869566,1,46,1,United Kingdom,0,0.0,0,237.81,23.0,118.905,0.0,2010-11,UK,Q1 (Lowest),Occasional (2-3),35,2,237.81,3,2,1,321,Recent Customers
17287,2009-12-03 12:45:00,2010-12-07 12:43:00,363,16,1507,3000.5,3.521349862258953,1,233,13,United Kingdom,2,-16.25,368,2984.25,22.6875,187.53125,0.125,2009-12,UK,Q4 (Highest),Loyal (11+),2,16,3000.5,4,4,4,444,Champions
17288,2010-11-10 14:44:00,2010-11-14 13:42:00,148,4,498,1050.8,3.214662162162162,1,129,2,United Kingdom,0,0.0,3,1050.8,37.0,262.7,0.0,2010-11,UK,Q3,Regular (4-10),25,4,1050.8,3,3,3,333,Champions
17289,2010-03-08 12:52:00,2010-11-28 13:40:00,162,6,724,1110.78,2.3721604938271605,1,130,6,United Kingdom,1,-1.25,265,1109.53,27.0,185.13,0.16666666666666666,2010-03,UK,Q3,Regular (4-10),11,6,1110.78,4,4,3,443,Champions
17290,2009-12-13 13:28:00,2010-11-23 11:13:00,99,6,598,914.47,2.931919191919192,1,95,5,United Kingdom,0,0.0,344,914.47,16.5,152.41166666666666,0.0,2009-12,UK,Q3,Regular (4-10),16,6,914.47,4,4,3,443,Champions
17292,2010-05-09 14:52:00,2010-08-24 17:14:00,15,2,131,271.75,4.784666666666666,1,14,2,United Kingdom,0,0.0,107,271.75,7.5,135.875,0.0,2010-05,UK,Q1 (Lowest),Occasional (2-3),107,2,271.75,2,2,1,221,Moderate
17293,2009-12-03 15:09:00,2010-11-10 16:31:00,109,8,1093,1896.57,2.675321100917431,1,84,8,United Kingdom,0,0.0,342,1896.57,13.625,237.07125,0.0,2009-12,UK,Q4 (Highest),Regular (4-10),29,8,1896.57,3,4,4,344,Champions
17294,2010-02-08 14:21:00,2010-02-08 16:12:00,17,2,297,467.78999999999996,2.698823529411765,1,17,1,United Kingdom,0,0.0,0,467.78999999999996,8.5,233.89499999999998,0.0,2010-02,UK,Q2,Occasional (2-3),304,2,467.78999999999996,1,2,2,122,At Risk
17296,2009-12-09 14:01:00,2009-12-09 14:01:00,33,1,216,338.13,3.890909090909091,1,32,1,United Kingdom,0,0.0,0,338.13,33.0,338.13,0.0,2009-12,UK,Q2,One-time,365,1,338.13,1,2,2,122,At Risk
17298,2010-03-08 08:56:00,2010-11-30 17:55:00,38,3,463,439.94,1.3868421052631579,1,37,3,United Kingdom,1,-5.04,267,434.9,12.666666666666666,146.64666666666668,0.3333333333333333,2010-03,UK,Q2,Occasional (2-3),9,3,439.94,4,3,2,432,Loyal Customers
17299,2010-08-15 16:00:00,2010-09-26 13:40:00,58,2,251,336.62,1.8925862068965515,1,52,2,United Kingdom,0,0.0,41,336.62,29.0,168.31,0.0,2010-08,UK,Q2,Occasional (2-3),74,2,336.62,2,2,2,222,Moderate
17300,2010-08-15 11:02:00,2010-11-14 10:56:00,44,2,467,393.64,2.0211363636363635,1,37,2,United Kingdom,0,0.0,90,393.64,22.0,196.82,0.0,2010-08,UK,Q2,Occasional (2-3),25,2,393.64,3,2,2,322,Recent Customers
17301,2010-03-25 13:16:00,2010-03-25 13:16:00,54,1,79,131.15,1.7462962962962962,1,52,1,United Kingdom,0,0.0,0,131.15,54.0,131.15,0.0,2010-03,UK,Q1 (Lowest),One-time,259,1,131.15,1,2,1,121,At Risk
17304,2010-06-23 16:23:00,2010-06-23 16:23:00,5,1,73,111.5,3.168,1,5,1,United Kingdom,0,0.0,0,111.5,5.0,111.5,0.0,2010-06,UK,Q1 (Lowest),One-time,169,1,111.5,1,2,1,121,Moderate
17305,2010-03-01 12:47:00,2010-03-01 12:47:00,9,1,1006,2135.46,3.07,1,9,1,United Kingdom,0,0.0,0,2135.46,9.0,2135.46,0.0,2010-03,UK,Q4 (Highest),One-time,283,1,2135.46,1,2,4,124,At Risk
17306,2010-11-01 11:38:00,2010-11-11 12:44:00,6,2,2256,1151.04,0.7966666666666667,1,5,2,United Kingdom,0,0.0,10,1151.04,3.0,575.52,0.0,2010-11,UK,Q3,Occasional (2-3),28,2,1151.04,3,2,3,323,Potential Loyalists
17307,2010-01-19 16:38:00,2010-11-09 13:40:00,48,11,3667,3999.8900000000003,2.107083333333333,1,22,11,United Kingdom,4,-621.58,293,3378.3100000000004,4.363636363636363,363.6263636363637,0.36363636363636365,2010-01,UK,Q4 (Highest),Loyal (11+),30,11,3999.8900000000003,3,4,4,344,Champions
17308,2010-09-13 09:35:00,2010-11-11 13:19:00,7,2,5148,4511.76,0.8871428571428571,1,5,2,United Kingdom,0,0.0,59,4511.76,3.5,2255.88,0.0,2010-09,UK,Q4 (Highest),Occasional (2-3),28,2,4511.76,3,2,4,324,Potential Loyalists
17309,2010-02-04 15:49:00,2010-11-23 13:47:00,24,2,140,237.64000000000001,3.6166666666666667,1,22,2,United Kingdom,0,0.0,291,237.64000000000001,12.0,118.82000000000001,0.0,2010-02,UK,Q1 (Lowest),Occasional (2-3),16,2,237.64000000000001,4,2,1,421,Recent Customers
17310,2010-06-23 11:38:00,2010-11-17 16:00:00,2,2,402,1025.1,2.55,1,1,2,United Kingdom,0,0.0,147,1025.1,1.0,512.55,0.0,2010-06,UK,Q3,Occasional (2-3),22,2,1025.1,3,2,3,323,Potential Loyalists
17311,2010-02-03 12:38:00,2010-11-12 12:38:00,72,4,1750,2181.71,2.4234722222222222,1,71,4,United Kingdom,2,-75.9,282,2105.81,18.0,545.4275,0.5,2010-02,UK,Q4 (Highest),Regular (4-10),27,4,2181.71,3,3,4,334,Champions
17314,2009-12-03 11:25:00,2010-11-11 13:52:00,125,9,1767,2376.51,2.8613600000000003,1,92,9,United Kingdom,25,-376.57,343,1999.9400000000003,13.88888888888889,264.0566666666667,2.7777777777777777,2009-12,UK,Q4 (Highest),Regular (4-10),28,9,2376.51,3,4,4,344,Champions
17315,2010-09-27 12:45:00,2010-11-29 15:36:00,276,5,1225,3318.35,3.264130434782609,1,196,5,United Kingdom,1,-4.25,63,3314.1,55.2,663.67,0.2,2010-09,UK,Q4 (Highest),Regular (4-10),10,5,3318.35,4,4,4,444,Champions
17316,2010-10-15 14:35:00,2010-10-15 14:35:00,35,1,44,124.45,2.831428571428572,1,35,1,United Kingdom,0,0.0,0,124.45,35.0,124.45,0.0,2010-10,UK,Q1 (Lowest),One-time,55,1,124.45,2,2,1,221,Moderate
17318,2009-12-14 13:11:00,2009-12-14 13:11:00,17,1,59,157.32999999999998,3.4776470588235293,1,17,1,United Kingdom,0,0.0,0,157.32999999999998,17.0,157.32999999999998,0.0,2009-12,UK,Q1 (Lowest),One-time,360,1,157.32999999999998,1,2,1,121,At Risk
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,3,1,14,29.1,2.0500000000000003,1,3,1,United Kingdom,0,0.0,0,29.1,3.0,29.1,0.0,2010-02,UK,Q1 (Lowest),One-time,304,1,29.1,1,2,1,121,At Risk
17320,2010-01-21 16:29:00,2010-12-06 15:38:00,101,4,758,1695.15,4.507029702970297,1,59,4,United Kingdom,0,0.0,318,1695.15,25.25,423.7875,0.0,2010-01,UK,Q3,Regular (4-10),3,4,1695.15,4,3,3,433,Champions
17321,2010-05-11 12:10:00,2010-11-10 12:56:00,172,4,426,1008.05,3.2551162790697674,1,159,3,United Kingdom,0,0.0,183,1008.05,43.0,252.0125,0.0,2010-05,UK,Q3,Regular (4-10),29,4,1008.05,3,3,3,333,Champions
17322,2009-12-03 11:46:00,2010-11-28 14:41:00,177,5,631,922.59,2.0903389830508474,1,115,5,United Kingdom,3,-21.950000000000003,360,900.64,35.4,184.518,0.6,2009-12,UK,Q3,Regular (4-10),11,5,922.59,4,4,3,443,Champions
17323,2010-01-10 11:58:00,2010-10-28 19:59:00,136,5,666,644.52,1.1884558823529412,1,91,5,United Kingdom,0,0.0,291,644.52,27.2,128.904,0.0,2010-01,UK,Q2,Regular (4-10),42,5,644.52,3,4,2,342,Loyal Customers
17324,2009-12-18 15:29:00,2010-12-08 12:45:00,102,9,693,1311.64,2.0804901960784314,1,85,8,United Kingdom,1,-153.0,354,1158.64,11.333333333333334,145.73777777777778,0.1111111111111111,2009-12,UK,Q3,Regular (4-10),1,9,1311.64,4,4,3,443,Champions
17325,2010-03-08 11:31:00,2010-10-25 09:20:00,33,2,405,512.77,3.3699999999999997,1,33,2,United Kingdom,0,0.0,230,512.77,16.5,256.385,0.0,2010-03,UK,Q2,Occasional (2-3),45,2,512.77,3,2,2,322,Recent Customers
17326,2010-06-28 14:05:00,2010-10-27 15:38:00,86,2,136,312.35,3.0439534883720927,1,82,2,United Kingdom,0,0.0,121,312.35,43.0,156.175,0.0,2010-06,UK,Q2,Occasional (2-3),43,2,312.35,3,2,2,322,Recent Customers
17327,2010-05-26 11:20:00,2010-10-26 09:54:00,4,2,59,152.35,4.665,1,3,2,United Kingdom,0,0.0,152,152.35,2.0,76.175,0.0,2010-05,UK,Q1 (Lowest),Occasional (2-3),44,2,152.35,3,2,1,321,Recent Customers
17328,2010-02-04 17:11:00,2010-02-04 17:11:00,6,1,86,104.7,1.8833333333333335,1,6,1,United Kingdom,0,0.0,0,104.7,6.0,104.7,0.0,2010-02,UK,Q1 (Lowest),One-time,308,1,104.7,1,2,1,121,At Risk
17329,2009-12-03 16:09:00,2009-12-08 16:57:00,71,3,288,475.42,2.350985915492958,1,63,2,United Kingdom,0,0.0,5,475.42,23.666666666666668,158.47333333333333,0.0,2009-12,UK,Q2,Occasional (2-3),366,3,475.42,1,3,2,132,Frequent Buyers
17330,2010-03-02 09:20:00,2010-06-13 12:34:00,2,2,2,59.900000000000006,29.950000000000003,1,2,2,United Kingdom,0,0.0,103,59.900000000000006,1.0,29.950000000000003,0.0,2010-03,UK,Q1 (Lowest),Occasional (2-3),179,2,59.900000000000006,1,2,1,121,Moderate
17332,2010-02-21 14:41:00,2010-06-29 16:10:00,94,5,769,827.77,2.596276595744681,1,81,5,United Kingdom,0,0.0,128,827.77,18.8,165.554,0.0,2010-02,UK,Q3,Regular (4-10),163,5,827.77,1,4,3,143,High Value
17334,2010-10-29 12:16:00,2010-10-29 12:16:00,20,1,251,328.13,3.1285,1,20,1,United Kingdom,0,0.0,0,328.13,20.0,328.13,0.0,2010-10,UK,Q2,One-time,41,1,328.13,3,2,2,322,Recent Customers
17335,2010-01-24 11:15:00,2010-11-21 10:17:00,36,2,210,497.04,3.215,1,34,2,United Kingdom,0,0.0,300,497.04,18.0,248.52,0.0,2010-01,UK,Q2,Occasional (2-3),18,2,497.04,3,2,2,322,Recent Customers
17336,2010-08-24 15:37:00,2010-08-24 15:37:00,1,1,48,81.12,1.69,1,1,1,United Kingdom,0,0.0,0,81.12,1.0,81.12,0.0,2010-08,UK,Q1 (Lowest),One-time,107,1,81.12,2,2,1,221,Moderate
17338,2010-03-10 16:09:00,2010-11-29 16:13:00,584,9,2721,5395.79,2.6911130136986303,1,351,9,United Kingdom,2,-74.25,264,5321.54,64.88888888888889,599.5322222222222,0.2222222222222222,2010-03,UK,Q4 (Highest),Regular (4-10),10,9,5395.79,4,4,4,444,Champions
17339,2010-07-18 13:08:00,2010-12-09 14:44:00,5,2,36,119.0,3.59,1,5,2,United Kingdom,1,-59.0,144,60.0,2.5,59.5,0.5,2010-07,UK,Q1 (Lowest),Occasional (2-3),0,2,119.0,4,2,1,421,Recent Customers
17340,2010-02-14 14:54:00,2010-12-08 15:56:00,357,8,5195,9935.93,2.8162464985994395,1,213,8,United Kingdom,18,-263.95,297,9671.98,44.625,1241.99125,2.25,2010-02,UK,Q4 (Highest),Regular (4-10),1,8,9935.93,4,4,4,444,Champions
17341,2010-06-17 18:17:00,2010-12-08 12:46:00,198,3,634,1006.53,2.274040404040404,1,180,2,United Kingdom,0,0.0,173,1006.53,66.0,335.51,0.0,2010-06,UK,Q3,Occasional (2-3),1,3,1006.53,4,3,3,433,Champions
17342,2010-02-08 09:16:00,2010-11-25 11:07:00,35,4,521,1227.54,6.774571428571429,1,31,4,United Kingdom,5,-71.7,290,1155.84,8.75,306.885,1.25,2010-02,UK,Q3,Regular (4-10),14,4,1227.54,4,3,3,433,Champions
17343,2009-12-03 18:30:00,2010-11-28 10:33:00,63,5,398,1066.3,3.882857142857143,1,49,5,United Kingdom,0,0.0,359,1066.3,12.6,213.26,0.0,2009-12,UK,Q3,Regular (4-10),11,5,1066.3,4,4,3,443,Champions
17344,2009-12-11 12:31:00,2009-12-11 12:31:00,36,1,135,299.74,2.656111111111111,1,36,1,United Kingdom,1,-13.5,0,286.24,36.0,299.74,1.0,2009-12,UK,Q1 (Lowest),One-time,363,1,299.74,1,2,1,121,At Risk
17345,2009-12-01 16:17:00,2010-11-29 11:54:00,126,6,1667,1066.94,1.839920634920635,1,110,4,United Kingdom,13,-120.3,362,946.6400000000001,21.0,177.82333333333335,2.1666666666666665,2009-12,UK,Q3,Regular (4-10),10,6,1066.94,4,4,3,443,Champions
17346,2010-04-18 12:18:00,2010-12-01 14:34:00,469,12,1904,2502.64,2.1320682302771856,1,292,12,United Kingdom,0,0.0,227,2502.64,39.083333333333336,208.5533333333333,0.0,2010-04,UK,Q4 (Highest),Loyal (11+),8,12,2502.64,4,4,4,444,Champions
17348,2010-03-10 12:13:00,2010-09-28 10:49:00,228,4,1338,1274.39,1.8096052631578947,1,184,4,United Kingdom,0,0.0,201,1274.39,57.0,318.5975,0.0,2010-03,UK,Q3,Regular (4-10),72,4,1274.39,2,3,3,233,High Value
17349,2010-03-18 14:26:00,2010-11-24 15:09:00,77,4,670,674.16,2.128311688311688,1,66,4,United Kingdom,0,0.0,251,674.16,19.25,168.54,0.0,2010-03,UK,Q2,Regular (4-10),15,4,674.16,4,3,2,432,Loyal Customers
17350,2010-02-01 15:38:00,2010-11-10 16:15:00,72,3,407,612.38,3.171666666666667,1,64,3,United Kingdom,0,0.0,282,612.38,24.0,204.12666666666667,0.0,2010-02,UK,Q2,Occasional (2-3),29,3,612.38,3,3,2,332,Loyal Customers
17351,2009-12-10 18:43:00,2010-10-08 15:40:00,41,9,267,1377.23,5.458536585365854,1,28,8,United Kingdom,0,0.0,301,1377.23,4.555555555555555,153.02555555555557,0.0,2009-12,UK,Q3,Regular (4-10),62,9,1377.23,2,4,3,243,High Value
17352,2010-01-12 16:13:00,2010-01-12 16:13:00,5,1,15,36.25,3.45,1,5,1,United Kingdom,0,0.0,0,36.25,5.0,36.25,0.0,2010-01,UK,Q1 (Lowest),One-time,331,1,36.25,1,2,1,121,At Risk
17353,2010-03-25 12:52:00,2010-08-05 08:54:00,6,2,968,1502.0,1.6666666666666667,1,6,2,United Kingdom,3,-86.45,132,1415.55,3.0,751.0,1.5,2010-03,UK,Q3,Occasional (2-3),126,2,1502.0,2,2,3,223,Moderate
